election_id,issue_name,importance_multiplier,available_date,confidence,notes
pres_2002,corruption_integrity,1.35,2002-12-18,0.75,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,economy_growth,1.2429227181310465,2002-12-18,0.75,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,regional_dev,1.1932374862951858,2002-12-18,0.75,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,security_nk,1.1354731379407612,2002-12-18,0.75,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,education,1.0970548628268881,2002-12-18,0.75,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,welfare_pension,1.0669045234680539,2002-12-18,0.7368421052631579,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,jobs_labor,1.0651634004901909,2002-12-18,0.7326315789473684,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,candidate_competence,0.9977484783235882,2002-12-18,0.72,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,foreign_policy,0.9898578076167986,2002-12-18,0.7136842105263158,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,family_legal_risk,0.976754716981132,2002-12-18,0.7094736842105263,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,external_shock,0.972001128298629,2002-12-18,0.6884210526315789,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,endorsement_event,0.9618904870080824,2002-12-18,0.6799999999999999,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,housing,0.9546565015438822,2002-12-18,0.6778947368421052,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,inflation_livelihood,0.9475149362773622,2002-12-18,0.6463157894736842,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,gender_generation,0.9442772065554427,2002-12-18,0.6484210526315789,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,gaffe_event,0.9249567801351748,2002-12-18,0.608421052631579,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
pres_2002,regime_change,0.9202069814173333,2002-12-18,0.6231578947368421,"assembly salience derived; combines election-local issue share, late momentum, and persistence"
