election_id,slot,candidate_name,candidate_weight,coalition_cohesion,coalition_mobilization_score,wasted_vote_resistance,major_party_gravity,third_character_constraint,third_candidate_overexposure_risk,attention_to_support_gap,conversion_capacity,available_date,confidence,notes
pres_2002,A,노무현,0.6236507170942535,0.8358271543788793,0.7005714825715627,0.5465369932902613,0.0,0.0,0.027828648120265195,0.009334302108799819,0.3339808398800143,2002-12-18,0.7515862294987136,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2002,B,이회창,0.605477518718183,0.6675694086082787,0.5023982082870465,0.4816432330134298,0.0,0.0,0.06083248546914693,0.0,0.289977884856851,2002-12-18,0.7563511280082635,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2002,C,권영길,0.12827168536049963,0.25805887815591394,0.09032060735456987,0.0,0.3192409137426451,0.7650398379323619,0.3335748498254753,0.18714467899765017,0.01953031952114081,2002-12-18,0.4883333333333333,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2007,A,이명박,0.6039955801796253,0.626988517107794,0.4336594959855812,0.4760726740540871,0.0,0.0,0.09332846465999453,0.0,0.28755572660173634,2007-12-18,0.7769748783219415,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2007,B,정동영,0.5736705923715697,0.6486929392653621,0.455595149882823,0.4528136842261532,0.0,0.0,0.034327478056659026,0.011924384650035091,0.25920215449486594,2007-12-18,0.7405338290559005,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2007,C,이회창,0.26078246634246754,0.30375853938621833,0.23883716610240635,0.13158131554599514,0.2575385441932763,0.7682923977541373,0.33563755067008993,0.1783564858201287,0.061175623193161,2007-12-18,0.6316672524643051,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2012,A,박근혜,0.5913836860269079,0.7914297750582646,0.6109939321978622,0.51424173585638,0.0,0.0,0.042763966787486944,0.0,0.294094273273812,2012-12-18,0.736718661197378,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2012,B,문재인,0.5412646203807541,0.8140340977357899,0.6599918858581513,0.46550239427239487,0.0,0.0,0.053551988653422034,0.0,0.2713771037897746,2012-12-18,0.7493331668169326,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2017,A,문재인,0.6640456087484613,0.8615503584229265,0.7727599919731633,0.5813581831232747,0.0,0.0,0.05703899767105382,0.0,0.3916834707812183,2017-05-08,0.7895535005436113,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2017,B,홍준표,0.5810657565804254,0.6511632922736258,0.4799870301523849,0.45685322612513096,0.0,0.0,0.08816518344734889,0.0,0.28310423966130044,2017-05-08,0.788292640885175,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2017,C,안철수,0.5099167981946562,0.5232141078766646,0.40788285985488876,0.47075163950607174,0.2077929350068964,0.39124756654345816,0.08892532732050681,0.0,0.19635875557804508,2017-05-08,0.6976477399744653,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2022,A,윤석열,0.5772709664827227,0.7637787178469924,0.57714006144376,0.4958153465409588,0.0,0.0,0.06934529927983207,0.01646921851095473,0.28468653808753147,2022-03-08,0.7486915810999256,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
pres_2022,B,이재명,0.5364148293619495,0.6038840549903817,0.3910247861651485,0.4102797571355084,0.0,0.0,0.09507167396506216,0.0,0.2389440971036002,2022-03-08,0.770606313796698,"Derived from assembly public-treatment, party-context, tone-gap, and third-candidate profile signals; no vote outcomes used"
