election_id,issue_name,issue_evidence_count,issue_speaker_count,issue_committee_count,issue_directional_count,issue_confidence_quality,issue_raw_strength,negative_share,neutral_share,positive_share,issue_character,character_score,character_intensity,character_multiplier,informational_score,accountability_score,performance_score,polarized_score,mixed_score,directional_share,directional_balance,polarization,issue_available_date,issue_percentile,attention_multiplier,character_multiplier_raw,salience_multiplier,character_gain,slot,link_evidence_count,link_consistency,link_reliability,target_signed_evidence,target_absolute_evidence,target_directional_balance,target_negative_mass,target_positive_mass,target_attribution_confidence,same_bloc_target_evidence_count,cross_bloc_target_evidence_count,speaker_bloc_known_count,target_source_types,link_available_date,responsibility_available_date,link_multiplier_raw,link_multiplier,available_date,source_model,link_gain
pres_2002,candidate_competence,31,31,14,0,0.1325425769354838,0.6288631096707576,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9994542592959317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-21,0.5263157894736842,1.0011921500809846,0.992577615691613,0.9994542592959317,0.16,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-21,stance_nli_ambiguity_v14,0.01
pres_2002,candidate_competence,31,31,14,0,0.1325425769354838,0.6288631096707576,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9994542592959317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-21,0.5263157894736842,1.0011921500809846,0.992577615691613,0.9994542592959317,0.16,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-21,stance_nli_ambiguity_v14,0.01
pres_2002,candidate_competence,31,31,14,0,0.1325425769354838,0.6288631096707576,0.0,1.0,0.0,informational_context,-0.35,0.35,0.9994542592959317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-10-21,0.5263157894736842,1.0011921500809846,0.992577615691613,0.9994542592959317,0.16,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-10-21,stance_nli_ambiguity_v14,0.01
pres_2002,corruption_integrity,202,148,28,1,0.1320797808910891,0.8694117068873731,0.0071393912021214,0.9928606087978784,0.0,informational_context,-0.3407187914372421,0.3407187914372421,0.9996778518794377,0.9928606087978786,0.0071393912021214,0.0,0.0,0.0070884202953844,0.0071393912021214,-0.0071393912021214,0.0,2002-11-01,1.0,1.022641595617822,0.9927996698690388,0.9996778518794377,0.16,A,1,1.0,0.3769183548970101,-0.5165497005,0.5165497005,-1.0,0.5165497005,0.0,0.3769183548970101,0.0,1.0,1.0,government,2000-11-15,2002-11-25,1.0037691835489702,1.002509635939814,2002-11-25,stance_nli_ambiguity_v14,0.01
pres_2002,corruption_integrity,202,148,28,1,0.1320797808910891,0.8694117068873731,0.0071393912021214,0.9928606087978784,0.0,informational_context,-0.3407187914372421,0.3407187914372421,0.9996778518794377,0.9928606087978786,0.0071393912021214,0.0,0.0,0.0070884202953844,0.0071393912021214,-0.0071393912021214,0.0,2002-11-01,1.0,1.022641595617822,0.9927996698690388,0.9996778518794377,0.16,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987451820300932,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,corruption_integrity,202,148,28,1,0.1320797808910891,0.8694117068873731,0.0071393912021214,0.9928606087978784,0.0,informational_context,-0.3407187914372421,0.3407187914372421,0.9996778518794377,0.9928606087978786,0.0071393912021214,0.0,0.0,0.0070884202953844,0.0071393912021214,-0.0071393912021214,0.0,2002-11-01,1.0,1.022641595617822,0.9927996698690388,0.9996778518794377,0.16,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9987451820300932,2002-11-01,stance_nli_ambiguity_v14,0.01
pres_2002,economy_growth,156,123,27,4,0.1349528241346153,0.8447546717116171,0.0370481077946818,0.962951892205318,0.0,informational_context,-0.3018374598669135,0.3018374598669135,1.0003655024985139,0.962951892205318,0.0370481077946818,0.0,0.0,0.0356755455035155,0.0370481077946818,-0.0370481077946818,0.0,2002-11-05,0.9473684210526316,1.020309682116093,0.9934825891778146,1.0003655024985139,0.16,A,4,1.0,0.4715335809414224,-2.2587843095,2.2587843095,-1.0,2.2587843095,0.0,0.4715335809414224,1.0,3.0,4.0,government,2001-09-26,2002-11-25,1.0047153358094143,1.0031386239842546,2002-11-25,stance_nli_ambiguity_v14,0.01
pres_2002,economy_growth,156,123,27,4,0.1349528241346153,0.8447546717116171,0.0370481077946818,0.962951892205318,0.0,informational_context,-0.3018374598669135,0.3018374598669135,1.0003655024985139,0.962951892205318,0.0370481077946818,0.0,0.0,0.0356755455035155,0.0370481077946818,-0.0370481077946818,0.0,2002-11-05,0.9473684210526316,1.020309682116093,0.9934825891778146,1.0003655024985139,0.16,B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9984306880078728,2002-11-05,stance_nli_ambiguity_v14,0.01
pres_2002,economy_growth,156,123,27,4,0.1349528241346153,0.8447546717116171,0.0370481077946818,0.962951892205318,0.0,informational_context,-0.3018374598669135,0.3018374598669135,1.0003655024985139,0.962951892205318,0.0370481077946818,0.0,0.0,0.0356755455035155,0.0370481077946818,-0.0370481077946818,0.0,2002-11-05,0.9473684210526316,1.020309682116093,0.9934825891778146,1.0003655024985139,0.16,C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.9984306880078728,2002-11-05,stance_nli_ambiguity_v14,0.01
pres_2002,education,110,74,24,0,0.1086113212272727,0.7938514245913654,0.0,1.0,0.0,informational_context,-0.35,0.35,1.000803694265959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-11-01,0.8947368421052632,1.017504389282536,0.9939177660112727,1.000803694265959,0.16,A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,2002-11-01,stance_nli_ambiguity_v14,0.01
